study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title
PRJEB3366	SAMEA1573456	ERX162846	ERR188260	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188260/ERR188260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188260/ERR188260_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188260/HG00369.5.M_120131_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188260/HG00369.5.M_120131_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188260	HG00369
PRJEB3366	SAMEA1573109	ERX163024	ERR188261	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188261/ERR188261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188261/ERR188261_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188261/NA19108.5.M_120131_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188261/NA19108.5.M_120131_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188261	NA19108
PRJEB3366	SAMEA1573504	ERX162897	ERR188262	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188262/ERR188262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188262/ERR188262_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188262/NA12283.2.M_111216_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188262/NA12283.2.M_111216_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188262	NA12283
PRJEB3366	SAMEA1573438	ERX162951	ERR188263	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188263/ERR188263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188263/ERR188263_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188263/HG00281.1.M_111124_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188263/HG00281.1.M_111124_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188263	HG00281
PRJEB3366	SAMEA1573232	ERX163045	ERR188264	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188264/ERR188264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188264/ERR188264_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188264/HG00274.6.M_120119_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188264/HG00274.6.M_120119_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188264	HG00274
PRJEB3366	SAMEA1573288	ERX163109	ERR188265	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188265/ERR188265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188265/ERR188265_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188265/NA20814.2.M_111215_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188265/NA20814.2.M_111215_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188265	NA20814
PRJEB3366	SAMEA1573120	ERX162925	ERR188266	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188266/ERR188266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188266/ERR188266_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188266/HG00282.2.M_111216_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188266/HG00282.2.M_111216_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188266	HG00282
PRJEB3366	SAMEA1573448	ERX162903	ERR188267	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188267/ERR188267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188267/ERR188267_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188267/HG00266.6.M_120119_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188267/HG00266.6.M_120119_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188267	HG00266
PRJEB3366	SAMEA1573470	ERX162855	ERR188268	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188268/ERR188268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188268/ERR188268_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188268/NA19095.2.M_120131_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188268/NA19095.2.M_120131_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188268	NA19095
PRJEB3366	SAMEA1573407	ERX163070	ERR188269	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188269/ERR188269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188269/ERR188269_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188269/NA18916.2.M_111215_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188269/NA18916.2.M_111215_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188269	NA18916
PRJEB3366	SAMEA1573225	ERX162929	ERR188270	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188270/ERR188270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188270/ERR188270_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188270/HG00342.1.M_111124_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188270/HG00342.1.M_111124_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188270	HG00342
